date,tweet_count,daily_sent,narendramodi,amitshah,eos,brendanblumer,ryangirdusky,sentedcruz,elienyc,binance,whcos,yamiche
2016-04-02,20,0.37872499999999987,0,0,1,0,0,0,0,0,0,0
2016-04-01,40,0.2953125,0,0,1,0,0,0,0,0,0,0
2016-03-31,40,0.2745875000000001,0,0,1,0,0,0,0,0,0,0
2016-03-30,60,0.42814166666666675,0,0,1,0,0,0,0,0,0,0
2016-03-29,50,0.26070000000000004,0,0,1,0,0,0,0,0,0,0
2016-03-28,30,0.15985000000000002,0,0,1,0,0,0,0,0,0,0
2016-03-27,10,0.0,0,0,1,0,0,0,0,0,0,0
2016-03-26,25,0.13957999999999995,0,0,0,0,0,0,0,0,0,0
2016-03-25,40,0.0978875,0,0,1,0,0,0,0,0,0,0
2016-03-24,20,0.633025,0,0,1,0,0,0,0,0,0,0
2016-03-23,15,0.5214666666666666,0,0,1,0,0,0,0,0,0,0
2016-03-22,50,0.25876000000000005,0,0,1,0,0,0,0,0,0,0
2016-03-21,45,0.4755666666666666,0,0,1,0,0,0,0,0,0,0
2016-03-20,5,0.0,0,0,0,0,0,0,0,0,0,0
2016-03-19,35,0.0,0,0,1,0,0,0,0,0,0,0
2016-03-18,25,0.20786,0,0,1,0,0,0,0,0,0,0
2016-03-17,40,0.19358750000000002,0,0,1,0,0,0,0,0,0,0
2016-03-16,30,0.3238,0,0,1,0,0,0,0,0,0,0
2016-03-15,45,0.22643333333333335,0,0,1,0,0,0,0,0,0,0
2016-03-14,85,0.35282941176470584,0,0,1,0,0,0,0,0,0,0
2016-03-13,10,0.596,0,0,0,0,0,0,0,0,0,0
2016-03-11,50,0.22078,0,0,1,0,0,0,0,0,0,0
2016-03-10,110,0.12591363636363642,0,0,1,0,0,0,0,0,0,0
2016-03-09,35,0.49352857142857137,0,0,1,0,0,0,0,0,0,0
2016-03-08,10,0.2202,0,0,0,0,0,0,0,0,0,0
2016-03-07,20,0.130725,0,0,1,0,0,0,0,0,0,0
2016-03-06,30,0.6362166666666665,0,0,1,0,0,0,0,0,0,0
2016-03-05,5,0.0,0,0,0,0,0,0,0,0,0,0
2016-03-04,15,0.12040000000000001,0,0,1,0,0,0,0,0,0,0
2016-03-03,30,0.49133333333333334,0,0,1,0,0,0,0,0,0,0
2016-03-02,45,0.2675777777777778,0,0,1,0,0,0,0,0,0,0
2016-03-01,40,0.459075,0,0,1,0,0,0,0,0,0,0
2016-02-29,165,0.44513333333333327,0,0,1,0,0,0,0,0,0,0
2016-02-28,15,0.2825,0,0,0,0,0,0,0,0,0,0
2016-02-27,25,0.45104,0,0,1,0,0,0,0,0,0,0
2016-02-26,50,0.29946000000000006,0,0,1,0,0,0,0,0,0,0
2016-02-25,45,0.19733333333333336,0,0,1,0,0,0,0,0,0,0
2016-02-24,55,0.27501818181818183,0,0,1,0,0,0,0,0,0,0
2016-02-23,60,0.2761666666666666,0,0,1,0,0,0,0,0,0,0
2016-02-22,25,0.014299999999999985,0,0,1,0,0,0,0,0,0,0
2016-02-21,60,0.18201666666666672,0,0,1,0,0,0,0,0,0,0
2016-02-20,10,0.0,0,0,0,0,0,0,0,0,0,0
2016-02-19,50,0.25331,0,0,1,0,0,0,0,0,0,0
2016-02-18,140,0.08842857142857145,0,0,1,0,0,0,0,0,0,0
2016-02-17,30,0.19296666666666665,0,0,1,0,0,0,0,0,0,0
2016-02-16,30,0.17423333333333332,0,0,0,0,0,0,0,0,0,0
2016-02-15,55,0.3408545454545456,0,0,1,0,0,0,0,0,0,0
2016-02-14,50,0.27055,0,0,1,0,0,0,0,0,0,0
2016-02-13,15,0.20796666666666666,0,0,1,0,0,0,0,0,0,0
2016-02-12,40,0.25221249999999995,0,0,1,0,0,0,0,0,0,0
2016-02-11,30,0.3811833333333333,0,0,1,0,0,0,0,0,0,0
2016-02-10,35,0.38058571428571425,0,0,1,0,0,0,0,0,0,0
2016-02-09,65,0.22382307692307693,0,0,1,0,0,0,0,0,0,0
2016-02-08,50,0.30754000000000004,0,0,1,0,0,0,0,0,0,0
2016-02-07,40,0.1282125,0,0,0,0,0,0,0,0,0,0
2016-02-06,15,0.25286666666666674,0,0,1,0,0,0,0,0,0,0
2016-02-05,45,0.32003333333333345,0,0,1,0,0,0,0,0,0,0
2016-02-04,60,0.3489333333333334,0,0,1,0,0,0,0,0,0,0
2016-02-03,55,-0.002663636363636356,0,0,1,0,0,0,0,0,0,0
2016-02-02,245,0.07991224489795916,0,0,1,0,0,0,0,0,0,0
2016-02-01,30,0.06383333333333334,0,0,1,0,0,0,0,0,0,0
2016-01-31,30,0.1474333333333333,0,0,1,0,0,0,0,0,0,0
2016-01-30,30,0.29626666666666673,0,0,1,0,0,0,0,0,0,0
2016-01-29,45,0.1245,0,0,1,0,0,0,0,0,0,0
2016-01-28,45,0.1292,0,0,1,0,0,0,0,0,0,0
2016-01-27,30,0.26139999999999997,0,0,1,0,0,0,0,0,0,0
2016-01-26,35,0.1829714285714286,0,0,1,0,0,0,0,0,0,0
2016-01-25,20,0.38525,0,0,1,0,0,0,0,0,0,0
2016-01-24,20,0.296425,0,0,1,0,0,0,0,0,0,0
2016-01-23,40,-0.0954125,0,0,1,0,0,0,0,0,0,0
2016-01-22,65,0.33009999999999995,0,0,1,0,0,0,0,0,0,0
2016-01-21,35,0.13238571428571427,0,0,1,0,0,0,0,0,0,0
2016-01-20,55,0.2476636363636363,0,0,1,0,0,0,0,0,0,0
2016-01-19,55,0.301090909090909,0,0,1,0,0,0,0,0,0,0
2016-01-18,70,0.2628500000000001,0,0,1,0,0,0,0,0,0,0
2016-01-17,105,0.18520476190476196,0,0,1,0,0,0,0,0,0,0
2016-01-16,85,0.2031529411764706,0,0,1,0,0,0,0,0,0,0
2016-01-15,230,0.26143260869565216,0,0,1,0,0,0,0,0,0,0
2016-01-14,460,-0.04137717391304344,0,0,1,0,0,0,0,0,0,0
2016-01-13,140,-0.13091785714285714,0,0,0,0,0,0,0,0,0,0
2016-01-12,35,0.39562857142857144,0,0,0,0,0,0,0,0,0,0
2016-01-11,35,0.3800285714285714,0,0,1,0,0,0,0,0,0,0
2016-01-10,15,0.20416666666666666,0,0,0,0,0,0,0,0,0,0
2016-01-09,15,0.0386666666666667,0,0,1,0,0,0,0,0,0,0
2016-01-08,45,-0.1692111111111111,0,0,1,0,0,0,0,0,0,0
2016-01-07,40,0.40257499999999996,0,0,1,0,0,0,0,0,0,0
2016-01-06,30,-0.0576,0,0,0,0,0,0,0,0,0,0
2016-01-05,65,-0.01942307692307692,0,0,1,0,0,0,0,0,0,0
2016-01-04,45,0.1340444444444444,0,0,1,0,0,0,0,0,0,0
2016-01-03,30,0.4631166666666667,0,0,1,0,0,0,0,0,0,0
2016-01-02,55,0.07903636363636365,0,0,1,0,0,0,0,0,0,0
2016-01-01,15,0.30250000000000005,0,0,0,0,0,0,0,0,0,0
2015-12-31,25,0.09852,0,0,1,0,0,0,0,0,0,0
2015-12-30,35,0.6733000000000001,0,0,1,0,0,0,0,0,0,0
2015-12-29,35,0.276,0,0,1,0,0,0,0,0,0,0
2015-12-28,35,0.2268,0,0,1,0,0,0,0,0,0,0
2015-12-27,20,0.13935,0,0,0,0,0,0,0,0,0,0
2015-12-26,35,0.06007142857142859,0,0,1,0,0,0,0,0,0,0
2015-12-25,15,0.03943333333333332,0,0,1,0,0,0,0,0,0,0
2015-12-24,15,0.4251333333333333,0,0,1,0,0,0,0,0,0,0
2015-12-23,35,0.5052285714285715,0,0,1,0,0,0,0,0,0,0
2015-12-22,30,0.32334999999999997,0,0,1,0,0,0,0,0,0,0
2015-12-21,30,0.19481666666666667,0,0,0,0,0,0,0,0,0,0
2015-12-20,15,0.04589999999999998,0,0,1,0,0,0,0,0,0,0
2015-12-18,20,0.039499999999999987,0,0,1,0,0,0,0,0,0,0
2015-12-17,25,0.4725600000000001,0,0,1,0,0,0,0,0,0,0
2015-12-16,40,0.4337875000000001,0,0,1,0,0,0,0,0,0,0
2015-12-15,45,0.19536666666666666,0,0,1,0,0,0,0,0,0,0
2015-12-14,45,0.3633666666666666,0,0,0,0,0,0,0,0,0,0
2015-12-13,30,0.466,0,0,0,0,0,0,0,0,0,0
2015-12-12,15,0.33399999999999996,0,0,1,0,0,0,0,0,0,0
2015-12-11,50,0.27093999999999996,0,0,1,0,0,0,0,0,0,0
2015-12-10,25,0.017799999999999993,0,0,1,0,0,0,0,0,0,0
2015-12-09,70,0.34836428571428585,0,0,1,0,0,0,0,0,0,0
2015-12-08,35,0.47709999999999986,0,0,1,0,0,0,0,0,0,0
2015-12-07,40,0.21393749999999995,0,0,1,0,0,0,0,0,0,0
2015-12-06,15,0.2613333333333333,0,0,0,0,0,0,0,0,0,0
2015-12-05,20,-0.25172500000000003,0,0,1,0,0,0,0,0,0,0
2015-12-04,25,0.32894,0,0,0,0,0,0,0,0,0,0
2015-12-03,35,0.3834571428571429,0,0,1,0,0,0,0,0,0,0
2015-12-02,20,0.32762500000000006,0,0,1,0,0,0,0,0,0,0
2015-12-01,35,0.1244,0,0,1,0,0,0,0,0,0,0
2015-11-30,45,0.29085555555555553,0,0,1,0,0,0,0,0,0,0
2015-11-29,35,0.09164285714285711,0,0,0,0,0,0,0,0,0,0
2015-11-28,20,0.44489999999999996,0,0,1,0,0,0,0,0,0,0
2015-11-27,20,0.081175,0,0,0,0,0,0,0,0,0,0
2015-11-26,30,0.2463333333333334,0,0,1,0,0,0,0,0,0,0
2015-11-25,45,0.22603333333333336,0,0,1,0,0,0,0,0,0,0
2015-11-24,40,0.4310875,0,0,1,0,0,0,0,0,0,0
2015-11-23,15,0.5837666666666667,0,0,1,0,0,0,0,0,0,0
2015-11-22,5,0.0,0,0,0,0,0,0,0,0,0,0
2015-11-21,10,0.28229999999999994,0,0,0,0,0,0,0,0,0,0
2015-11-20,35,0.44727142857142865,0,0,1,0,0,0,0,0,0,0
2015-11-19,35,0.4590999999999999,0,0,1,0,0,0,0,0,0,0
2015-11-18,60,0.22814999999999996,0,0,0,0,0,0,0,0,0,0
2015-11-17,35,0.5569571428571429,0,0,1,0,0,0,0,0,0,0
2015-11-16,5,0.0,0,0,0,0,0,0,0,0,0,0
2015-11-15,20,0.32339999999999997,0,0,1,0,0,0,0,0,0,0
2015-11-14,10,0.3404,0,0,0,0,0,0,0,0,0,0
2015-11-13,25,0.13749999999999996,0,0,1,0,0,0,0,0,0,0
2015-11-12,15,-0.0023666666666666836,0,0,0,0,0,0,0,0,0,0
2015-11-11,25,0.45389999999999986,0,0,1,0,0,0,0,0,0,0
2015-11-10,40,0.163375,0,0,1,0,0,0,0,0,0,0
2015-11-09,25,0.136,0,0,1,0,0,0,0,0,0,0
2015-11-08,15,0.43019999999999997,0,0,1,0,0,0,0,0,0,0
2015-11-07,30,0.2697,0,0,1,0,0,0,0,0,0,0
2015-11-06,35,0.16174285714285716,0,0,1,0,0,0,0,0,0,0
2015-11-05,20,0.16860000000000003,0,0,1,0,0,0,0,0,0,0
2015-11-04,30,0.031516666666666665,0,0,1,0,0,0,0,0,0,0
2015-11-03,15,0.5316333333333333,0,0,1,0,0,0,0,0,0,0
2015-11-02,30,0.2970500000000001,0,0,1,0,0,0,0,0,0,0
2015-11-01,10,0.0,0,0,0,0,0,0,0,0,0,0
2015-10-31,10,0.4399,0,0,1,0,0,0,0,0,0,0
2015-10-30,40,0.2113375,0,0,1,0,0,0,0,0,0,0
2015-10-29,10,0.31845,0,0,0,0,0,0,0,0,0,0
2015-10-28,35,-0.08425714285714284,0,0,0,0,0,0,0,0,0,0
2015-10-27,35,0.21862857142857142,0,0,1,0,0,0,0,0,0,0
2015-10-26,50,0.33551,0,0,1,0,0,0,0,0,0,0
2015-10-25,20,0.3651,0,0,0,0,0,0,0,0,0,0
2015-10-24,5,0.3612,0,0,0,0,0,0,0,0,0,0
2015-10-23,5,0.908,0,0,0,0,0,0,0,0,0,0
2015-10-22,35,0.15004285714285714,0,0,1,0,0,0,0,0,0,0
2015-10-21,30,0.2578666666666667,0,0,1,0,0,0,0,0,0,0
2015-10-20,30,0.2921166666666667,0,0,1,0,0,0,0,0,0,0
2015-10-19,40,0.26910000000000006,0,0,1,0,0,0,0,0,0,0
2015-10-18,5,0.0,0,0,0,0,0,0,0,0,0,0
2015-10-17,30,-0.10236666666666666,0,0,0,0,0,0,0,0,0,0
2015-10-16,15,0.2672333333333334,0,0,0,0,0,0,0,0,0,0
2015-10-15,10,0.0,0,0,0,0,0,0,0,0,0,0
2015-10-14,20,0.35002500000000003,0,0,1,0,0,0,0,0,0,0
2015-10-13,70,0.14731428571428573,0,0,0,0,0,0,0,0,0,0
2015-10-12,45,0.3282555555555555,0,0,1,0,0,0,0,0,0,0
2015-10-11,10,0.36915,0,0,0,0,0,0,0,0,0,0
2015-10-09,10,0.1806,0,0,1,0,0,0,0,0,0,0
2015-10-08,9,0.16444444444444445,0,0,1,0,0,0,0,0,0,0
2015-10-07,15,0.2671333333333334,0,0,0,0,0,0,0,0,0,0
2015-10-06,20,0.0,0,0,0,0,0,0,0,0,0,0
2015-10-05,15,0.5922000000000001,0,0,1,0,0,0,0,0,0,0
2015-10-04,15,0.47050000000000003,0,0,0,0,0,0,0,0,0,0
2015-10-03,25,0.17264,0,0,1,0,0,0,0,0,0,0
2015-10-02,15,0.2272333333333333,0,0,1,0,0,0,0,0,0,0
2015-10-01,25,0.29736000000000007,0,0,1,0,0,0,0,0,0,0
2015-09-30,20,0.22875,0,0,1,0,0,0,0,0,0,0
2015-09-29,40,0.5655499999999999,0,0,1,0,0,0,0,0,0,0
2015-09-28,40,0.312325,0,0,1,0,0,0,0,0,0,0
2015-09-27,20,0.236775,0,0,1,0,0,0,0,0,0,0
2015-09-26,5,0.9098,0,0,0,0,0,0,0,0,0,0
2015-09-25,45,0.29240000000000005,0,0,1,0,0,0,0,0,0,0
2015-09-24,20,0.36435,0,0,1,0,0,0,0,0,0,0
2015-09-23,35,0.07889999999999998,0,0,1,0,0,0,0,0,0,0
2015-09-22,10,0.4088,0,0,0,0,0,0,0,0,0,0
2015-09-21,20,0.28235000000000005,0,0,1,0,0,0,0,0,0,0
2015-09-20,25,0.45186,0,0,1,0,0,0,0,0,0,0
2015-09-19,10,0.22859999999999997,0,0,0,0,0,0,0,0,0,0
2015-09-18,20,0.39067499999999994,0,0,1,0,0,0,0,0,0,0
2015-09-17,45,0.3108555555555556,0,0,1,0,0,0,0,0,0,0
2015-09-16,50,0.4574399999999998,0,0,1,0,0,0,0,0,0,0
2015-09-15,10,0.21325,0,0,1,0,0,0,0,0,0,0
2015-09-14,30,0.39673333333333327,0,0,0,0,0,0,0,0,0,0
2015-09-13,15,0.016399999999999998,0,0,0,0,0,0,0,0,0,0
2015-09-12,10,0.7934000000000001,0,0,0,0,0,0,0,0,0,0
2015-09-11,15,0.2748,0,0,1,0,0,0,0,0,0,0
2015-09-10,35,0.1082,0,0,0,0,0,0,0,0,0,0
2015-09-09,50,0.18947999999999998,0,0,1,0,0,0,0,0,0,0
2015-09-08,95,0.33146842105263163,0,0,1,0,0,0,0,0,0,0
2015-09-07,10,-0.07655,0,0,0,0,0,0,0,0,0,0
2015-09-06,20,-0.08727500000000002,0,0,1,0,0,0,0,0,0,0
2015-09-05,5,0.7096,0,0,0,0,0,0,0,0,0,0
2015-09-04,30,0.39853333333333335,0,0,1,0,0,0,0,0,0,0
2015-09-03,35,0.3283714285714286,0,0,1,0,0,0,0,0,0,0
2015-09-02,40,0.3847500000000001,0,0,1,0,0,0,0,0,0,0
2015-09-01,75,0.23135333333333336,0,0,1,0,0,0,0,0,0,0
2015-08-31,25,0.24186,0,0,0,0,0,0,0,0,0,0
2015-08-30,20,0.1674,0,0,1,0,0,0,0,0,0,0
2015-08-29,30,0.031149999999999997,0,0,0,0,0,0,0,0,0,0
2015-08-28,5,0.7256,0,0,1,0,0,0,0,0,0,0
2015-08-27,75,0.16754666666666665,0,0,1,0,0,0,0,0,0,0
2015-08-26,15,0.6662333333333333,0,0,1,0,0,0,0,0,0,0
2015-08-25,35,0.32475714285714286,0,0,1,0,0,0,0,0,0,0
2015-08-24,45,0.37308888888888886,0,0,1,0,0,0,0,0,0,0
2015-08-23,10,0.3506,0,0,0,0,0,0,0,0,0,0
2015-08-22,5,0.0,0,0,0,0,0,0,0,0,0,0
2015-08-21,25,0.29975999999999997,0,0,1,0,0,0,0,0,0,0
2015-08-20,45,0.18936666666666674,0,0,1,0,0,0,0,0,0,0
2015-08-19,30,0.17973333333333333,0,0,1,0,0,0,0,0,0,0
2015-08-18,35,0.5953428571428573,0,0,1,0,0,0,0,0,0,0
2015-08-17,50,0.5685500000000001,0,0,1,0,0,0,0,0,0,0
2015-08-15,40,0.22188750000000002,0,0,1,0,0,0,0,0,0,0
2015-08-14,15,0.0,0,0,1,0,0,0,0,0,0,0
2015-08-13,20,0.139425,0,0,1,0,0,0,0,0,0,0
2015-08-12,75,0.4679933333333332,0,0,1,0,0,0,0,0,0,0
2015-08-11,40,0.012249999999999997,0,0,1,0,0,0,0,0,0,0
2015-08-10,45,0.2268666666666667,0,0,1,0,0,0,0,0,0,0
2015-08-09,15,0.08333333333333333,0,0,1,0,0,0,0,0,0,0
2015-08-08,15,0.5942333333333334,0,0,0,0,0,0,0,0,0,0
2015-08-07,30,0.21920000000000003,0,0,1,0,0,0,0,0,0,0
2015-08-06,20,0.45120000000000005,0,0,1,0,0,0,0,0,0,0
2015-08-05,30,0.5681666666666667,0,0,1,0,0,0,0,0,0,0
2015-08-04,40,0.5548625,0,0,1,0,0,0,0,0,0,0
2015-08-03,30,0.10896666666666667,0,0,1,0,0,0,0,0,0,0
2015-08-02,5,-0.5882,0,0,0,0,0,0,0,0,0,0
2015-08-01,25,0.49958000000000014,0,0,1,0,0,0,0,0,0,0
2015-07-31,25,0.19298,0,0,1,0,0,0,0,0,0,0
2015-07-30,15,0.2707333333333333,0,0,1,0,0,0,0,0,0,0
2015-07-29,30,0.15211666666666668,0,0,1,0,0,0,0,0,0,0
2015-07-28,35,0.3013,0,0,1,0,0,0,0,0,0,0
2015-07-27,45,0.3955111111111111,0,0,1,0,0,0,0,0,0,0
2015-07-26,10,0.08895,0,0,1,0,0,0,0,0,0,0
2015-07-25,10,0.76285,0,0,0,0,0,0,0,0,0,0
2015-07-24,65,0.1657846153846154,0,0,1,0,0,0,0,0,0,0
2015-07-23,35,0.3907142857142857,0,0,1,0,0,0,0,0,0,0
2015-07-22,15,0.5105999999999999,0,0,1,0,0,0,0,0,0,0
2015-07-21,15,0.5921333333333333,0,0,1,0,0,0,0,0,0,0
2015-07-20,35,0.4953,0,0,1,0,0,0,0,0,0,0
2015-07-19,15,0.17893333333333333,0,0,1,0,0,0,0,0,0,0
2015-07-18,10,0.0,0,0,1,0,0,0,0,0,0,0
2015-07-17,65,0.3634153846153847,0,0,1,0,0,0,0,0,0,0
2015-07-16,30,0.0,0,0,0,0,0,0,0,0,0,0
2015-07-15,40,0.0718125,0,0,1,0,0,0,0,0,0,0
2015-07-14,15,0.3060333333333334,0,0,1,0,0,0,0,0,0,0
2015-07-13,65,0.32964615384615387,0,0,1,0,0,0,0,0,0,0
2015-07-12,5,0.0,0,0,0,0,0,0,0,0,0,0
2015-07-11,5,0.6996,0,0,0,0,0,0,0,0,0,0
2015-07-10,35,0.38649999999999995,0,0,1,0,0,0,0,0,0,0
2015-07-09,5,0.7213,0,0,1,0,0,0,0,0,0,0
2015-07-08,55,0.2584272727272727,0,0,1,0,0,0,0,0,0,0
2015-07-07,60,0.21733333333333332,0,0,1,0,0,0,0,0,0,0
2015-07-06,30,0.4754666666666666,0,0,1,0,0,0,0,0,0,0
2015-07-05,5,0.0,0,0,1,0,0,0,0,0,0,0
2015-07-04,20,0.054400000000000004,0,0,1,0,0,0,0,0,0,0
2015-07-03,50,0.22654000000000005,0,0,1,0,0,0,0,0,0,0
2015-07-02,30,0.3952666666666666,0,0,1,0,0,0,0,0,0,0
2015-07-01,30,0.4648666666666666,0,0,1,0,0,0,0,0,0,0
2015-06-30,35,-0.0034142857142856905,0,0,1,0,0,0,0,0,0,0
2015-06-29,35,0.2198,0,0,1,0,0,0,0,0,0,0
2015-06-28,25,0.18566000000000002,0,0,0,0,0,0,0,0,0,0
2015-06-27,10,0.27055,0,0,0,0,0,0,0,0,0,0
2015-06-26,30,0.22480000000000008,0,0,1,0,0,0,0,0,0,0
2015-06-25,35,0.036328571428571425,0,0,1,0,0,0,0,0,0,0
2015-06-24,40,0.38111249999999997,0,0,1,0,0,0,0,0,0,0
2015-06-23,45,0.18955555555555553,0,0,1,0,0,0,0,0,0,0
2015-06-22,40,0.1852,0,0,0,0,0,0,0,0,0,0
2015-06-21,15,0.6903666666666667,0,0,1,0,0,0,0,0,0,0
2015-06-20,15,0.33713333333333334,0,0,1,0,0,0,0,0,0,0
2015-06-19,20,0.020825000000000017,0,0,1,0,0,0,0,0,0,0
2015-06-18,20,0.6274500000000002,0,0,1,0,0,0,0,0,0,0
2015-06-17,35,0.5785857142857143,0,0,1,0,0,0,0,0,0,0
2015-06-16,55,0.09474545454545455,0,0,1,0,0,0,0,0,0,0
2015-06-15,60,0.23531666666666656,0,0,1,0,0,0,0,0,0,0
2015-06-14,5,0.0,0,0,0,0,0,0,0,0,0,0
2015-06-13,5,0.0,0,0,0,0,0,0,0,0,0,0
2015-06-12,50,0.3407299999999999,0,0,1,0,0,0,0,0,0,0
2015-06-11,10,-0.29805,0,0,0,0,0,0,0,0,0,0
2015-06-10,20,0.20139999999999997,0,0,1,0,0,0,0,0,0,0
2015-06-09,30,0.3758,0,0,1,0,0,0,0,0,0,0
2015-06-08,55,0.40427272727272734,0,0,1,0,0,0,0,0,0,0
2015-06-07,10,0.24630000000000002,0,0,0,0,0,0,0,0,0,0
2015-06-06,15,0.29406666666666664,0,0,1,0,0,0,0,0,0,0
2015-06-05,60,0.4798166666666667,0,0,1,0,0,0,0,0,0,0
2015-06-04,35,0.12002857142857142,0,0,0,0,0,0,0,0,0,0
2015-06-03,40,0.2988875000000001,0,0,1,0,0,0,0,0,0,0
2015-06-02,20,0.1147,0,0,1,0,0,0,0,0,0,0
2015-06-01,40,0.4116124999999998,0,0,1,0,0,0,0,0,0,0
2015-05-31,15,0.3915,0,0,0,0,0,0,0,0,0,0
2015-05-30,35,0.24338571428571426,0,0,0,0,0,0,0,0,0,0
2015-05-29,20,0.322625,0,0,1,0,0,0,0,0,0,0
2015-05-28,40,0.44727500000000014,0,0,1,0,0,0,0,0,0,0
2015-05-27,45,0.29890000000000005,0,0,1,0,0,0,0,0,0,0
2015-05-26,50,0.26621,0,0,1,0,0,0,0,0,0,0
2015-05-25,20,0.36265000000000003,0,0,1,0,0,0,0,0,0,0
2015-05-23,20,0.29335,0,0,1,0,0,0,0,0,0,0
2015-05-22,10,0.38195,0,0,1,0,0,0,0,0,0,0
2015-05-21,60,0.08521666666666669,0,0,1,0,0,0,0,0,0,0
2015-05-20,20,0.2098,0,0,1,0,0,0,0,0,0,0
2015-05-19,25,0.56384,0,0,1,0,0,0,0,0,0,0
2015-05-18,55,0.3702454545454546,0,0,1,0,0,0,0,0,0,0
2015-05-17,5,0.0,0,0,1,0,0,0,0,0,0,0
2015-05-16,30,0.21296666666666667,0,0,0,0,0,0,0,0,0,0
2015-05-15,35,0.14798571428571428,0,0,1,0,0,0,0,0,0,0
2015-05-14,25,0.15708000000000003,0,0,1,0,0,0,0,0,0,0
2015-05-13,30,0.1705166666666666,0,0,1,0,0,0,0,0,0,0
2015-05-12,50,0.35236000000000006,0,0,1,0,0,0,0,0,0,0
2015-05-11,65,0.48248461538461535,0,0,1,0,0,0,0,0,0,0
2015-05-10,20,0.139,0,0,0,0,0,0,0,0,0,0
2015-05-09,20,0.506625,0,0,0,0,0,0,0,0,0,0
2015-05-08,10,0.55255,0,0,0,0,0,0,0,0,0,0
2015-05-07,25,0.29856,0,0,1,0,0,0,0,0,0,0
2015-05-06,30,0.3692666666666667,0,0,1,0,0,0,0,0,0,0
2015-05-05,50,0.29860000000000003,0,0,1,0,0,0,0,0,0,0
2015-05-04,30,0.35328333333333334,0,0,1,0,0,0,0,0,0,0
2015-05-03,15,0.32360000000000005,0,0,1,0,0,0,0,0,0,0
2015-05-02,10,0.61905,0,0,0,0,0,0,0,0,0,0
2015-05-01,25,0.3422799999999999,0,0,1,0,0,0,0,0,0,0
2015-04-30,40,0.37480000000000024,0,0,1,0,0,0,0,0,0,0
2015-04-29,70,0.13774285714285717,0,0,1,0,0,0,0,0,0,0
2015-04-28,50,0.3737,0,0,1,0,0,0,0,0,0,0
2015-04-27,55,0.28838181818181824,0,0,1,0,0,0,0,0,0,0
2015-04-26,15,0.09046666666666665,0,0,0,0,0,0,0,0,0,0
2015-04-25,10,0.2294,0,0,1,0,0,0,0,0,0,0
2015-04-24,25,0.11877999999999997,0,0,0,0,0,0,0,0,0,0
2015-04-23,35,0.2984142857142857,0,0,1,0,0,0,0,0,0,0
2015-04-22,35,0.6546571428571428,0,0,1,0,0,0,0,0,0,0
2015-04-21,60,0.16497499999999998,0,0,1,0,0,0,0,0,0,0
2015-04-20,35,0.22034285714285715,0,0,1,0,0,0,0,0,0,0
2015-04-19,15,0.31246666666666667,0,0,0,0,0,0,0,0,0,0
2015-04-18,10,0.0,0,0,1,0,0,0,0,0,0,0
2015-04-17,70,0.35555000000000003,0,0,1,0,0,0,0,0,0,0
2015-04-16,50,0.33627,0,0,1,0,0,0,0,0,0,0
2015-04-15,55,0.25102727272727277,0,0,1,0,0,0,0,0,0,0
2015-04-14,20,0.284875,0,0,1,0,0,0,0,0,0,0
2015-04-13,60,0.3283500000000001,0,0,1,0,0,0,0,0,0,0
2015-04-12,45,0.3898444444444445,0,0,1,0,0,0,0,0,0,0
2015-04-11,20,0.0,0,0,0,0,0,0,0,0,0,0
2015-04-10,75,0.22605999999999998,0,0,1,0,0,0,0,0,0,0
2015-04-09,85,0.2156176470588235,0,0,1,0,0,0,0,0,0,0
2015-04-08,70,0.4103,0,0,1,0,0,0,0,0,0,0
2015-04-07,40,0.31586250000000005,0,0,1,0,0,0,0,0,0,0
2015-04-06,75,0.47766000000000003,0,0,1,0,0,0,0,0,0,0
2015-04-05,20,0.20577499999999999,0,0,1,0,0,0,0,0,0,0
2015-04-04,10,0.8025,0,0,0,0,0,0,0,0,0,0
2015-04-03,40,0.44943750000000005,0,0,1,0,0,0,0,0,0,0
2015-04-02,50,0.3065799999999999,0,0,1,0,0,0,0,0,0,0
2015-04-01,30,0.47971666666666657,0,0,1,0,0,0,0,0,0,0
2015-03-31,50,0.36168000000000006,0,0,0,0,0,0,0,0,0,0
2015-03-30,65,0.3884230769230769,0,0,1,0,0,0,0,0,0,0
2015-03-29,5,0.0,0,0,0,0,0,0,0,0,0,0
2015-03-28,5,0.765,0,0,0,0,0,0,0,0,0,0
2015-03-27,35,0.45431428571428567,0,0,1,0,0,0,0,0,0,0
2015-03-26,50,0.22702999999999995,0,0,0,0,0,0,0,0,0,0
2015-03-25,40,0.3211750000000001,0,0,1,0,0,0,0,0,0,0
2015-03-24,65,0.308523076923077,0,0,1,0,0,0,0,0,0,0
2015-03-23,80,0.32692499999999997,0,0,1,0,0,0,0,0,0,0
2015-03-22,20,-0.011000000000000013,0,0,0,0,0,0,0,0,0,0
2015-03-21,40,0.098225,0,0,0,0,0,0,0,0,0,0
2015-03-20,55,0.5957272727272724,0,0,1,0,0,0,0,0,0,0
2015-03-19,55,0.4742727272727272,0,0,1,0,0,0,0,0,0,0
2015-03-18,40,0.4438249999999999,0,0,1,0,0,0,0,0,0,0
2015-03-17,65,0.18054615384615383,0,0,1,0,0,0,0,0,0,0
2015-03-16,25,0.35244,0,0,1,0,0,0,0,0,0,0
